"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.993915805248148,0.923,0.877,0.905,0.15371541585382,0.175996641199928,0.187441516273396,0.152068250771326,-0.085641169576708,-7.18726062856324,-6.93574052637869,0.8,0.805,0.83,0.896045953612347,1.02117364517608,1.08744708080476,0.882128606481025,-0.496876949711922,0.717913614793759,0.702071031271591,0.438750757971394
"2",0.05,1,0.99412089173177,0.945,0.984,0.931,0.138746444352163,0.261171394916629,0.160344550304807,0.256544373806336,-0.092338923190104,-6.03798681647446,-5.911057207694,0.852,0.957,0.866,0.795735132328758,1.51507718315607,0.930096822799423,1.48812062800221,-0.535705967432224,0.717913614793759,0.707433345879545,0.445628264369034
"3",0.1,1,0.993876107633873,0.957,0.944,0.955,0.116536629409683,0.130651541395963,0.134898701223453,0.123340368373112,-0.0770124733307373,-4.70043244409976,-4.61266088063583,0.836,0.866,0.876,0.664742005826901,0.758029590553027,0.782625230692042,0.715667791774875,-0.446709444052275,0.717913614793759,0.712243985418632,0.456139597142327
"4",0.2,1,0.997105985505989,0.947,0.937,0.948,0.0977735444629399,0.10292261501881,0.106793137854762,0.0947681388551135,-0.072403804665482,-3.08072697658636,-3.02071261266783,0.831,0.858,0.871,0.549570234522273,0.596973373102206,0.619458489505158,0.54966455106856,-0.420090108024899,0.717913614793759,0.71499748797207,0.472538359864189
"5",0.25,1,0.998269352798431,0.962,0.953,0.953,0.0921457355228958,0.0993248035172157,0.0993248035172157,0.0906349238360775,-0.0733405226138197,-2.47821956878381,-2.42464628421026,0.822,0.862,0.862,0.518293697407809,0.575997953894146,0.575997953894146,0.525327331086997,-0.425884187218308,0.717913614793759,0.715471299489092,0.478681495268247
"6",0.3,1,0.997348815925711,0.958,0.959,0.945,0.0883418820675528,0.0986857030310551,0.0881665346731112,0.0899578789543965,-0.0770986376708925,-1.91987851844206,-1.88760686865511,0.814,0.862,0.81,0.498848004122701,0.57256866449874,0.511554698812592,0.522065512612336,-0.447196591112576,0.717913614793759,0.715765811891845,0.483335980527539
"7",0.4,1,0.997953162766089,0.957,0.955,0.955,0.0847710931055299,0.0887304988685405,0.0887304988685405,0.0767088073097053,-0.0734953170831391,-0.93592733052068,-0.928279835281456,0.809,0.828,0.828,0.481662251205798,0.514320789025227,0.514320789025227,0.444771484561814,-0.426126967945847,0.717913614793759,0.716101275981224,0.488837691405675
"8",0.5,1,0.998311757323482,0.955,0.948,0.967,0.084152128984903,0.0876757014753708,0.0967076232343959,0.0729468165171161,-0.0740950820945303,-0.00427047839497741,-0.0153526563970907,0.819,0.826,0.87,0.481444896222126,0.508221010913188,0.560654524867104,0.422876841000387,-0.429720478716351,0.717913614793759,0.716290063273724,0.490115645434576
"9",0.6,1,0.997596053266478,0.956,0.951,0.951,0.0848476401590453,0.0906593706683327,0.0906593706683327,0.0746079206293795,-0.0781708674399423,0.92056166269757,0.919701567866172,0.82,0.843,0.843,0.487613989819454,0.525942544991592,0.525942544991592,0.432747988553557,-0.453626739603474,0.717913614793759,0.716194884045876,0.487953074528596
"10",0.7,1,0.99625774771771,0.954,0.959,0.932,0.0888372347715648,0.102386984768827,0.0910933855050618,0.0780648010298158,-0.0927174290398914,1.92141911744267,1.89550911657682,0.839,0.885,0.842,0.509318140866875,0.593970877257039,0.528407768318986,0.453084005519696,-0.537598993487947,0.717913614793759,0.715781440961752,0.481377750745359
"11",0.75,1,0.994940891301471,0.941,0.954,0.954,0.0925982680438555,0.101079978125456,0.101079978125456,0.0751634598651997,-0.091367020462855,2.4739589960085,2.44081734377232,0.84,0.873,0.873,0.526367807901625,0.586133867429331,0.586133867429331,0.435967011492799,-0.529870581195701,0.717913614793759,0.715345082359565,0.476466304912003
"12",0.8,1,0.99495052963771,0.941,0.935,0.94,0.0976304235650818,0.102346046084964,0.10648312316654,0.0737596508553637,-0.0925862100814603,3.07470281948296,3.05547883697878,0.843,0.86,0.88,0.549741402302366,0.593390102587092,0.617244013499694,0.427525115672492,-0.537019485754658,0.717913614793759,0.714743342990317,0.47033840948611
"13",0.9,1,0.991550542832077,0.952,0.943,0.949,0.11755219281713,0.129817868232731,0.133510716422127,0.0761289133129589,-0.122109686853978,4.69204031370532,4.619402595216,0.879,0.887,0.906,0.657307051771261,0.753816703949537,0.775182433761267,0.441209208403229,-0.709163056957215,0.717913614793759,0.712028418670505,0.453109530576405
"14",0.95,1,0.996435174176792,0.944,0.972,0.915,0.141070817511632,0.262492819660926,0.161296257177494,0.091083204638734,-0.259179830129117,5.99867563619423,5.90200602616529,0.869,0.969,0.891,0.799481022121053,1.52118421839249,0.935782156903277,0.529013699434207,-1.50168350688801,0.717913614793759,0.707499421469139,0.440689929557755
"15",0.975,1,0.992161710389523,0.921,0.859,0.902,0.156052615734529,0.172007191996787,0.185066954772213,0.0880389729371363,-0.147811776622656,7.13545232054845,6.97074852238328,0.823,0.8,0.848,0.903579581118194,0.996741859839355,1.07259968044379,0.511214965336533,-0.8558424045761,0.717913614793759,0.700476433605894,0.434247939918134
