"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.940912293886957,0.902,0.844,0.844,0.973720907567943,1.26198999787001,1.26198999787001,1.13541256079768,-0.522796930007787,-29.9169108156534,-29.7877401022334,0.88,0.865,0.865,6.08867309598484,7.32877416713713,7.32877416713713,6.59504504375903,-3.03666128223162,0.150068671371737,0.00871925958291375,0.0859902038092031
"2",0.05,1,0.969929398584553,0.939,0.983,0.909,0.811492097085228,1.85483486213203,1.01873171501581,1.84778322111545,-0.477805587029247,-22.9446078649974,-23.0136304033403,0.942,0.987,0.942,4.88953584740519,10.7635288921889,5.91410160261609,10.7223929228511,-2.77149831145941,0.150068671371737,0.0840107787779678,0.0739270994634106
"3",0.1,1,0.980552539564667,0.947,0.955,0.906,0.567651747008915,0.691222736816735,0.534282934748392,0.662266485395969,-0.347787674580088,-16.0344275141289,-16.0883731209868,0.954,0.96,0.914,3.3308489323231,4.01013282093901,3.09979358961734,3.84328824424376,-2.0164959371844,0.150068671371737,0.127220633533588,0.074849495693557
"4",0.2,1,1.00150383114133,0.94,0.937,0.937,0.37321944479578,0.417569059191789,0.417569059191789,0.39450174553239,-0.262236564108161,-9.13200409320497,-9.22405238425154,0.951,0.961,0.961,2.14937332393785,2.42160411218187,2.42160411218187,2.28806781851614,-1.52033643733663,0.150068671371737,0.140447657381289,0.0873301453009396
"5",0.25,1,0.996079022413439,0.95,0.951,0.935,0.323244436394274,0.367547819897901,0.329489300518497,0.348932767747625,-0.242366190934574,-6.91657085017589,-6.99897599154495,0.961,0.97,0.953,1.86637571330636,2.13219177739528,1.91157572595133,2.02422249989134,-1.40478524373647,0.150068671371737,0.142843948332387,0.0949479095052674
"6",0.3,1,0.999451448253951,0.957,0.946,0.946,0.286830603838425,0.303270603895463,0.303270603895463,0.282274352336591,-0.207058911909755,-5.09534129583622,-5.16191380318838,0.965,0.966,0.966,1.65377499910291,1.75797366204793,1.75797366204793,1.6362604544681,-1.20153055119777,0.150068671371737,0.144073355056916,0.102638457035926
"7",0.4,1,1.00079477861713,0.972,0.963,0.952,0.238492352917477,0.254031443094868,0.233389717579933,0.232770071365967,-0.18723028181095,-2.22518852366695,-2.26651731840714,0.968,0.966,0.951,1.3490034037178,1.4739388004786,1.35421430976363,1.3505375654435,-1.0868680036642,0.150068671371737,0.145643814117122,0.115064185627635
"8",0.5,1,0.996939444554097,0.972,0.966,0.966,0.220654205778088,0.2190980527693,0.2190980527693,0.186420198248862,-0.18273070884299,0.00108290279497553,0.045412725298399,0.967,0.969,0.969,1.22025349693042,1.27025552588743,1.27025552588743,1.08209258492529,-1.05850547196264,0.150068671371737,0.145742546481444,0.119687689346638
"9",0.6,1,0.991252552879804,0.962,0.963,0.948,0.238419772328676,0.253850567674242,0.232863974286583,0.183435356102127,-0.234883862002011,2.24594693500181,2.3319001890004,0.955,0.969,0.952,1.34158216079409,1.47220966691887,1.34994091568859,1.06295873876635,-1.36247067410198,0.150068671371737,0.145077412852131,0.113935246600753
"10",0.7,1,0.992456233491901,0.965,0.96,0.96,0.289014140635308,0.307376937937558,0.307376937937558,0.21156766063066,-0.286701977476508,5.13760314441824,5.25657064866068,0.961,0.963,0.963,1.66922005293165,1.78186869481928,1.78186869481928,1.22695503517871,-1.66217348049317,0.150068671371737,0.143781751689807,0.10072539717447
"11",0.75,1,0.988569459962672,0.955,0.957,0.94,0.325922360162549,0.373227773990795,0.337768004367825,0.248319591451964,-0.353395007886724,6.96087866809872,7.10613143102335,0.96,0.972,0.955,1.89780528888493,2.16288779266434,1.95742325438474,1.44061419710595,-2.04717633880988,0.150068671371737,0.142809791292157,0.0928338844293509
"12",0.8,1,0.991250454424182,0.953,0.947,0.947,0.377403729241619,0.417537172127903,0.417537172127903,0.264173018396995,-0.39655780851232,9.18549229702811,9.37778349164866,0.962,0.962,0.962,2.1939739829931,2.42097678964441,2.42097678964441,1.53120980629183,-2.29926107977141,0.150068671371737,0.139450278219622,0.0854646762672505
"13",0.9,1,0.996572809724211,0.946,0.942,0.89,0.575199215549866,0.69257359449019,0.537858499755931,0.345319003866548,-0.671196556829919,16.093567138615,16.3091884809076,0.953,0.958,0.922,3.33521844148674,4.01489332536656,3.11926830358333,2.00422724079171,-3.89077217173005,0.150068671371737,0.123879410461035,0.0727613526907853
"14",0.95,1,0.988789575550913,0.943,0.986,0.932,0.809484524716747,1.82025046755147,1.01719984905851,0.493130808810779,-1.80914010461676,23.0650020519316,23.3019592029014,0.93,0.984,0.928,4.85235749657816,10.5621481559512,5.90296502557669,2.85876631437082,-10.4971625605098,0.150068671371737,0.0849302066380201,0.0741702902095029
"15",0.975,1,0.985969132117625,0.904,0.862,0.862,0.967564640170544,1.23315270069368,1.23315270069368,0.527710708718051,-1.09402220898502,30.0926976039354,30.0062699257996,0.88,0.861,0.861,5.96955247444248,7.16717601400356,7.16717601400356,3.05675614462995,-6.35883894120061,0.150068671371737,0.0211227497837634,0.0834751419862822
