"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,1.0299066887309,0.812,0.606,0.703,1.01363222461967,0.77080283510807,0.951499546125952,0.219175010051917,-0.60607698020449,-29.9194227446442,-29.6742350596019,0.758,0.607,0.706,5.70278534365356,4.50788488682412,5.56082390611332,1.28840469590395,-3.53530808283009,0.167828596929748,-0.107835000305186,0.145278084592732
"2",0.05,1,1.07863013336537,0.912,0.859,0.88,0.955522157871797,1.20818931051431,1.25750280630407,1.09682804811511,-0.508910471720752,-22.9610177320566,-22.7406310577809,0.892,0.869,0.892,5.91211961195701,7.06659491377151,7.35368831497392,6.41792075752104,-2.97307078596908,0.167828596929748,0.0530436264259505,0.111074559623398
"3",0.1,1,1.05271827506983,0.95,0.977,0.924,0.789455271132578,1.7782322333187,0.967524724429204,1.76614237762384,-0.462969425084237,-16.045580595926,-16.2248242750332,0.949,0.987,0.94,4.70931973116273,10.404512387728,5.6553821106567,10.3350774348225,-2.70363522057456,0.167828596929748,0.113547992684842,0.102133112748376
"4",0.2,1,1.01509840847015,0.959,0.955,0.905,0.5494217300431,0.67352797375389,0.527472163987259,0.646878211510879,-0.346538563946795,-9.13262115242826,-9.32897516442187,0.94,0.961,0.921,3.18325523151078,3.93096627649077,3.08030869574887,3.77567683652694,-2.02540621965566,0.167828596929748,0.150222290273432,0.103713120626297
"5",0.25,1,1.01591386161526,0.962,0.96,0.96,0.476050383400916,0.556482497636845,0.556482497636845,0.531198006304635,-0.311733844524891,-6.91872347421641,-7.09526558079221,0.944,0.961,0.961,2.7794306001886,3.24973702895218,3.24973702895218,3.10299715837357,-1.82042829772263,0.167828596929748,0.154460365741352,0.107899327406048
"6",0.3,1,1.01868676646615,0.972,0.969,0.969,0.431051141303887,0.491191056499844,0.491191056499844,0.465329618510777,-0.294053086147732,-5.09827193510386,-5.24995156552763,0.962,0.967,0.967,2.43674714827754,2.87163920847325,2.87163920847325,2.72056259650532,-1.71835821782732,0.167828596929748,0.156737198546746,0.113774718337388
"7",0.4,1,1.0137825992571,0.973,0.959,0.967,0.369858907946212,0.356622888593498,0.375514302420568,0.320701505998864,-0.254350318270709,-2.22829216183622,-2.39064735450694,0.964,0.961,0.971,2.0343312626635,2.08333978705683,2.19350314452042,1.87381469278637,-1.48371037942668,0.167828596929748,0.158285574202599,0.122711640266891
"8",0.5,1,1.00279581227084,0.969,0.972,0.972,0.351400915498091,0.37749881607715,0.37749881607715,0.310855164518102,-0.312745507482002,0.00066588991964843,0.0220376672353067,0.972,0.981,0.981,1.90824329185139,2.20375587567175,2.20375587567175,1.81490895815728,-1.82577499992488,0.167828596929748,0.158717429469941,0.12565246784398
"9",0.6,1,1.00786446592772,0.97,0.946,0.963,0.371401933606878,0.362278452516919,0.381222367212849,0.255267145619546,-0.324761038421636,2.24555578339548,2.43285314890672,0.962,0.958,0.97,2.04164748052399,2.11433485348021,2.22459902906534,1.49070332181777,-1.89554470319606,0.167828596929748,0.157845615949281,0.120822217560897
"10",0.7,1,1.00847689992769,0.971,0.962,0.962,0.431701043354421,0.486743113099306,0.486743113099306,0.298188130671709,-0.460772022019066,5.13602685605397,5.35411046600526,0.962,0.966,0.966,2.44065450018236,2.8401783064779,2.8401783064779,1.74025072003218,-2.6894856985956,0.167828596929748,0.155287721061728,0.111308773768285
"11",0.75,1,0.99981605129951,0.967,0.958,0.958,0.476632215935762,0.551079668729502,0.551079668729502,0.312575991631281,-0.521827754737365,6.96384363477147,7.1943425412556,0.957,0.959,0.959,2.78255094467915,3.21973399615672,3.21973399615672,1.82511769744975,-3.04831932425169,0.167828596929748,0.153012903584178,0.105244707489077
"12",0.8,1,0.997173250697376,0.971,0.962,0.922,0.552442114728973,0.667235033091493,0.517395786597023,0.342078985656272,-0.644235256076631,9.19084442511472,9.42701997284272,0.952,0.96,0.923,3.19647140886937,3.90077917536008,3.02345318634331,1.99967380310612,-3.7657136486718,0.167828596929748,0.147774525955907,0.100166160563123
"13",0.9,1,1.00242962636974,0.958,0.987,0.93,0.805287634471034,1.83105107930096,0.998604257936722,0.47825754163183,-1.82053186031402,16.0978260462519,16.3486826191721,0.956,0.99,0.942,4.82736472089527,10.7004328278128,5.82963450406856,2.79397697482904,-10.6390082911381,0.167828596929748,0.113775736111936,0.0948550089085723
"14",0.95,1,0.97574535930511,0.91,0.86,0.882,0.970932169536953,1.22891541616397,1.28233207959826,0.517640353770319,-1.10179208995338,23.072934087634,23.1444746121711,0.897,0.868,0.89,6.05226791565584,7.18882297192945,7.49826031082103,3.01307422429681,-6.45471912198775,0.167828596929748,0.0449798291492554,0.104420971233956
"15",0.975,1,1.02967212730419,0.82,0.607,0.7,1.0209308129521,0.778158480802365,0.968740717098159,0.616555561926915,-0.213271692861577,30.1010972384794,30.2502299264029,0.757,0.594,0.708,5.84646133456164,4.54188767204719,5.6611050868685,3.60262339227359,-1.23810496816569,0.167828596929748,-0.0898878494610842,0.142713055431538
