"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.997645191116858,0.944,0.952,0.931,0.0562962161710932,0.0638907954655044,0.0574472499380681,0.0607274337341925,-0.0427988248496291,-7.15366644371585,-7.12962948304947,0.884,0.918,0.881,0.323851626753465,0.368981410675597,0.331796092392743,0.350702421849057,-0.247217734376863,0.714696696370407,0.712788210031029,0.410481339968281
"2",0.05,1,0.997152422975318,0.941,0.959,0.946,0.044065632283348,0.0493361291720214,0.046390458254449,0.0463315681984435,-0.0369811127375506,-6.00468272104749,-5.98106289788819,0.856,0.89,0.873,0.252970334116155,0.284918215256422,0.267901106792302,0.267561733971033,-0.213580047053323,0.714696696370407,0.713667955399449,0.426037718016517
"3",0.1,1,0.997646549101044,0.953,0.957,0.955,0.0352546621000546,0.0382512186773559,0.0368514157884214,0.0359666653822467,-0.0311349336605435,-4.64242573451407,-4.65394269986619,0.837,0.863,0.854,0.203480007425239,0.220892540538449,0.212808418068899,0.207693730739828,-0.179808520078594,0.714696696370407,0.714122291228186,0.444534558896905
"4",0.2,1,0.999581576407725,0.952,0.961,0.955,0.0292293337987576,0.0309580993274123,0.0302192708571367,0.0286813708771511,-0.0268319822041793,-3.06848251850846,-3.05229711758279,0.802,0.825,0.815,0.16800065115028,0.178779665763523,0.174512953959138,0.16562620476617,-0.154960189723634,0.714696696370407,0.714389707665616,0.465322084310876
"5",0.25,1,0.99990956848298,0.957,0.965,0.965,0.0278894510103095,0.0295551342462022,0.0295551342462022,0.0270925192041362,-0.0258587225889894,-2.44130991012448,-2.44352417456438,0.81,0.838,0.838,0.159940027839481,0.170680065408362,0.170680065408362,0.156458580528867,-0.149349412217108,0.714696696370407,0.714439866459804,0.472153385850856
"6",0.3,1,0.999676161658742,0.948,0.957,0.954,0.0268474042267144,0.0288361128161713,0.028308829537868,0.0265556444579515,-0.0255531555320734,-1.89313962517872,-1.8953955818637,0.809,0.83,0.823,0.155095964835205,0.166535139387677,0.163489561867634,0.153371766473926,-0.147558002268351,0.714696696370407,0.714483624431319,0.477353488020162
"7",0.4,1,0.999421429273489,0.959,0.963,0.959,0.0258759671654126,0.0278468932314262,0.0269614055622582,0.0255828344985328,-0.0248564644756942,-0.906541589389812,-0.902623916140589,0.794,0.826,0.807,0.14945780472889,0.160822955326351,0.155707454715253,0.147741277593636,-0.143551283399402,0.714696696370407,0.714526186976005,0.483945413423308
"8",0.5,1,0.999153126278119,0.95,0.957,0.957,0.0254415695902279,0.0267412186052855,0.0267412186052855,0.0242148677055953,-0.0242489760396975,0.0116257391082417,0.0193782598595186,0.798,0.822,0.822,0.146719459901729,0.154454264628055,0.154454264628055,0.139846564526503,-0.14005716892428,0.714696696370407,0.714531652455541,0.486288181224327
"9",0.6,1,0.99955707367058,0.94,0.954,0.948,0.0258911341403668,0.0279150451033031,0.0270035549249459,0.025084155988735,-0.0252642564109358,0.944714635274065,0.947278605955768,0.808,0.834,0.824,0.149364885692881,0.161218367470554,0.155954259959004,0.144870310886431,-0.145908265508192,0.714696696370407,0.714522860532301,0.48445370289038
"10",0.7,1,1.00051816353517,0.945,0.954,0.952,0.026813697595728,0.0287381760173525,0.0281794122753721,0.0253496887799035,-0.0265828808001046,1.92092142729441,1.93072542461347,0.807,0.828,0.82,0.154095991209157,0.165955201665053,0.162728439421417,0.146376375763765,-0.153513984898388,0.714696696370407,0.714489620347287,0.478145795856171
"11",0.75,1,1.00046128508196,0.942,0.953,0.953,0.0277859481859747,0.0292964672753674,0.0292964672753674,0.0256738102303602,-0.0271577570274722,2.4629119862892,2.47680740574266,0.823,0.838,0.838,0.160081875258473,0.169196306804069,0.169196306804069,0.148274106603874,-0.156842165565634,0.714696696370407,0.714448227108892,0.473007408271173
"12",0.8,1,0.999595695678119,0.943,0.946,0.938,0.0293173689111235,0.03109669140233,0.0303059059045377,0.0264596243887654,-0.0290575370400039,3.07461920510362,3.08335368400445,0.825,0.851,0.835,0.168502522735082,0.179594131209141,0.175032184831989,0.152818982481311,-0.167808108730839,0.714696696370407,0.714401247879774,0.466337723819182
"13",0.9,1,1.00083142731217,0.957,0.959,0.954,0.0351832580951371,0.0382332690648135,0.0368328611453428,0.0309528454164474,-0.0358131048262683,4.68779874967146,4.68792863509852,0.83,0.869,0.857,0.202783627702037,0.220840902443975,0.2127532748298,0.178773082287999,-0.206854412836336,0.714696696370407,0.714188485340605,0.44580644536468
"14",0.95,1,1.00084868165767,0.95,0.96,0.949,0.0436413261284381,0.0488120977543462,0.0460275955073031,0.0367964955163303,-0.0459878336557992,5.99741889742898,6.01049814691572,0.875,0.902,0.884,0.252373493180707,0.281912962130524,0.265825654675431,0.212508983865354,-0.265601103386689,0.714696696370407,0.713747463876424,0.427957820596109
"15",0.975,1,1.00025889939242,0.943,0.957,0.939,0.0557095009913683,0.0638784210794506,0.0575252194527709,0.0423604520309756,-0.06077689148405,7.1251107947333,7.14605711869143,0.898,0.925,0.897,0.321083296198601,0.368953310666252,0.332256217897405,0.244622365818778,-0.351062875144311,0.714696696370407,0.712995260173546,0.412851626363389
