"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,1.00289388485909,0.941,0.953,0.931,0.153812761248482,0.173613431235775,0.157313906243391,0.165645141312532,-0.116835572734737,-19.5996398454005,-19.5797254302758,0.947,0.959,0.95,0.880672347080316,1.00344225104897,0.909150214805134,0.95740827779604,-0.675211246097344,0.249937776284887,0.245058298174139,0.128576978238714
"2",0.05,1,0.997555146542614,0.955,0.954,0.94,0.121361669737548,0.134839765405371,0.126670175231441,0.127931357238374,-0.0995285789928813,-16.4485362695147,-16.4512439834843,0.95,0.965,0.956,0.68979990389083,0.779325153915909,0.732078442969124,0.739452447676811,-0.575110002818494,0.249937776284887,0.247203749451961,0.129442035328208
"3",0.1,1,0.997033785317212,0.947,0.956,0.953,0.0975657549244526,0.106046077356221,0.101941069653038,0.0993268060269972,-0.0855053785782328,-12.815515655446,-12.8052790114414,0.944,0.965,0.954,0.560066196333426,0.612724047955206,0.589017333994957,0.573872166266506,-0.494130298800851,0.249937776284887,0.248515051611522,0.131582455535253
"4",0.2,1,0.998449669743543,0.951,0.953,0.95,0.0804390046530456,0.0853050079381359,0.0832491361140271,0.0789811093434305,-0.0741419942918552,-8.41621233572914,-8.42342150478965,0.947,0.951,0.948,0.463231327887396,0.493020763686382,0.481139785392435,0.456488909037496,-0.428490110842211,0.249937776284887,0.249225233280797,0.134525715461673
"5",0.25,1,0.998174359971059,0.948,0.957,0.957,0.076376725239722,0.0807082347160664,0.0807082347160664,0.0745335975394002,-0.0707864729351271,-6.74489750196082,-6.74227378099755,0.953,0.963,0.963,0.439634700731953,0.466438271174351,0.466438271174351,0.430753969715683,-0.409064790211543,0.249937776284887,0.249313472729718,0.135407453984552
"6",0.3,1,0.998041895735211,0.944,0.952,0.95,0.0736315102981329,0.0785205564746018,0.0769772086887052,0.0725139472739847,-0.069541356562052,-5.24400512708041,-5.24445064036179,0.946,0.955,0.95,0.421304599563438,0.453755090245564,0.444843048352308,0.419040862869023,-0.401860616545354,0.249937776284887,0.249398890302643,0.13606071573388
"7",0.4,1,0.997538020522833,0.942,0.958,0.947,0.0707338443270873,0.0761734662187897,0.0738301418168547,0.0698481795145432,-0.0681328230541453,-2.533471031358,-2.53029988491639,0.946,0.955,0.952,0.410220257522296,0.440247928423671,0.426703380362928,0.403704817717201,-0.393761014945039,0.249937776284887,0.249485704006927,0.136741267988439
"8",0.5,1,0.997799308288852,0.945,0.95,0.95,0.0702378700080819,0.0738371998776009,0.0738371998776009,0.0669932478630066,-0.0665210795952051,0,0.0177485873609003,0.953,0.963,0.963,0.404263591721618,0.426702671104942,0.426702671104942,0.387157431312464,-0.384415856798279,0.249937776284887,0.249495153768231,0.137112011551957
"9",0.6,1,0.998627221427212,0.948,0.966,0.962,0.0704697764443863,0.0757670989327893,0.0733330148219125,0.0675931475740954,-0.0697793659122898,2.533471031358,2.54203302242104,0.947,0.964,0.955,0.407165736081165,0.437849668011968,0.423788768304551,0.390644083814876,-0.403267832526633,0.249937776284887,0.249466155220701,0.137127948126634
"10",0.7,1,0.998606823901083,0.951,0.966,0.962,0.073762991493265,0.0794040945863119,0.0778512237260785,0.0698686363858028,-0.0731565440161323,5.24400512708041,5.25829697769831,0.958,0.961,0.959,0.425655647876178,0.458913824896357,0.44994013433552,0.403776734532906,-0.422815425902958,0.249937776284887,0.249391052807002,0.136728179982911
"11",0.75,1,0.997310571319873,0.948,0.959,0.959,0.0761468146269213,0.0804374887454786,0.0804374887454786,0.0699162869554104,-0.0745351815193828,6.74489750196082,6.7560381721431,0.943,0.958,0.958,0.436925115283312,0.464859901545788,0.464859901545788,0.40409943510512,-0.430688675514418,0.249937776284887,0.249316674606381,0.136291464146737
"12",0.8,1,0.998846963545732,0.949,0.958,0.952,0.0800375888527584,0.0850038276605696,0.0828384119972268,0.0728472974097107,-0.0788216747642324,8.41621233572914,8.42006387779698,0.936,0.958,0.952,0.458595132538119,0.491221318519192,0.478709414278803,0.42099373973002,-0.455490079715777,0.249937776284887,0.24921789196122,0.135544432071898
"13",0.9,1,0.999791376016545,0.95,0.958,0.953,0.0961221101082565,0.104858213582445,0.100690526237069,0.0848655506502361,-0.0982642633201073,12.815515655446,12.8074262136502,0.952,0.96,0.953,0.55500608005547,0.605930741780466,0.581842656605335,0.4904527895679,-0.567823963305199,0.249937776284887,0.248558201994387,0.132826911861662
"14",0.95,1,1.00349750430081,0.937,0.945,0.93,0.121291677475456,0.134415307088389,0.1267674815479,0.101222792185464,-0.127449666000607,16.4485362695147,16.4286374823256,0.95,0.966,0.948,0.692600698963505,0.776999262858818,0.732823860422193,0.585196591101462,-0.736700995322608,0.249937776284887,0.247142936314799,0.130424141023457
"15",0.975,1,1.00577243321061,0.937,0.952,0.931,0.154086848392378,0.177069379335389,0.159573420124171,0.116266545483552,-0.169092862537298,19.5996398454005,19.5681414648152,0.95,0.967,0.958,0.885840182573506,1.02350215186587,0.922427431972805,0.672009027524703,-0.977359859667847,0.249937776284887,0.244865568142096,0.128642521413332
