"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.993915805248148,0.923,0.879,0.879,0.15371541585382,0.17778345494075,0.17778345494075,0.153612130462258,-0.0865106453663389,-7.18726062856324,-6.93574052637869,0.8,0.806,0.806,0.896045953612347,1.03154115610428,1.03154115610428,0.891084456459103,-0.501921515080839,0.717913614793759,0.702071031271591,0.438750757971394
"2",0.05,1,0.99412089173177,0.945,0.985,0.931,0.138746444352163,0.263822949139283,0.16197245549548,0.259148951991024,-0.0932763982216947,-6.03798681647446,-5.911057207694,0.852,0.957,0.866,0.795735132328758,1.5304590717581,0.939539672230764,1.50322883897707,-0.541144746133465,0.717913614793759,0.707433345879545,0.445628264369034
"3",0.1,1,0.993876107633873,0.957,0.945,0.9,0.116536629409683,0.1319779869908,0.109561562631269,0.124592586958106,-0.0777943458973035,-4.70043244409976,-4.61266088063583,0.836,0.87,0.806,0.664742005826901,0.76572551974301,0.635608600599385,0.722933640915452,-0.451244681584909,0.717913614793759,0.712243985418632,0.456139597142327
"4",0.2,1,0.997105985505989,0.947,0.944,0.944,0.0977735444629399,0.103967541453219,0.103967541453219,0.0957302766069701,-0.0731388875180979,-3.08072697658636,-3.02071261266783,0.831,0.859,0.859,0.549570234522273,0.603034171869109,0.603034171869109,0.555245044912054,-0.424355091562564,0.717913614793759,0.71499748797207,0.472538359864189
"5",0.25,1,0.998269352798431,0.962,0.956,0.939,0.0921457355228958,0.100333203010064,0.0912470767537835,0.0915550989383095,-0.0740851155371389,-2.47821956878381,-2.42464628421026,0.822,0.864,0.814,0.518293697407809,0.581845798783038,0.529292204575745,0.530660740220352,-0.430207995403124,0.717913614793759,0.715471299489092,0.478681495268247
"6",0.3,1,0.997348815925711,0.958,0.948,0.948,0.0883418820675528,0.089061649344394,0.089061649344394,0.0796943870207106,-0.0694891020457543,-1.91987851844206,-1.88760686865511,0.814,0.813,0.813,0.498848004122701,0.51674828068318,0.51674828068318,0.462567018770523,-0.403127893223082,0.717913614793759,0.715765811891845,0.483335980527539
"7",0.4,1,0.997953162766089,0.957,0.957,0.939,0.0847710931055299,0.0896313392114433,0.0851952478000109,0.077487596893464,-0.0742414815642045,-0.93592733052068,-0.928279835281456,0.809,0.833,0.807,0.481662251205798,0.519542453749934,0.493808964665129,0.44928704687438,-0.430453240972815,0.717913614793759,0.716101275981224,0.488837691405675
"8",0.5,1,0.998311757323482,0.955,0.949,0.949,0.084152128984903,0.0885658329407459,0.0885658329407459,0.073687412321748,-0.0748473357165947,-0.00427047839497741,-0.0153526563970907,0.819,0.834,0.834,0.481444896222126,0.513380747368853,0.513380747368853,0.427170116968741,-0.434083235021516,0.717913614793759,0.716290063273724,0.490115645434576
"9",0.6,1,0.997596053266478,0.956,0.953,0.939,0.0848476401590453,0.0915797939681183,0.0865119686023084,0.0753653808675171,-0.0789645006543113,0.92056166269757,0.919701567866172,0.82,0.847,0.825,0.487613989819454,0.531282200111522,0.501925202459349,0.437141481787227,-0.458232205287373,0.717913614793759,0.716194884045876,0.487953074528596
"10",0.7,1,0.99625774771771,0.954,0.933,0.933,0.0888372347715648,0.0920182151598137,0.0920182151598137,0.0708091365508002,-0.0820981452082232,1.92141911744267,1.89550911657682,0.839,0.847,0.847,0.509318140866875,0.533772451728578,0.533772451728578,0.411108514531622,-0.475865862189794,0.717913614793759,0.715781440961752,0.481377750745359
"11",0.75,1,0.994940891301471,0.941,0.955,0.944,0.0925982680438555,0.102106197106711,0.0941030493027355,0.0759265602401794,-0.0922946282087068,2.4739589960085,2.44081734377232,0.84,0.881,0.856,0.526367807901625,0.592084617631967,0.545718872096783,0.440393186000274,-0.535250115878196,0.717913614793759,0.715345082359565,0.476466304912003
"12",0.8,1,0.99495052963771,0.941,0.936,0.936,0.0976304235650818,0.103385118877584,0.103385118877584,0.0745084989968283,-0.0935261957042327,3.07470281948296,3.05547883697878,0.843,0.862,0.862,0.549741402302366,0.599414522040449,0.599414522040449,0.431865583456546,-0.542471600009188,0.717913614793759,0.714743342990317,0.47033840948611
"13",0.9,1,0.991550542832077,0.952,0.945,0.899,0.11755219281713,0.131135849923637,0.107571350363748,0.0769018154970801,-0.12334941089002,4.69204031370532,4.619402595216,0.879,0.891,0.829,0.657307051771261,0.761469861620586,0.624620562335839,0.445688604548389,-0.716362866487755,0.717913614793759,0.712028418670505,0.453109530576405
"14",0.95,1,0.996435174176792,0.944,0.972,0.919,0.141070817511632,0.265157789707169,0.162933824614593,0.0920079309317869,-0.261811164901538,5.99867563619423,5.90200602616529,0.869,0.97,0.896,0.799481022121053,1.53662810894184,0.945282726942402,0.534384534586443,-1.51692941559501,0.717913614793759,0.707499421469139,0.440689929557755
"15",0.975,1,0.992161710389523,0.921,0.859,0.859,0.156052615734529,0.173753502676835,0.173753502676835,0.0889327925322115,-0.149312442270159,7.13545232054845,6.97074852238328,0.823,0.803,0.803,0.903579581118194,1.00686132597843,1.00686132597843,0.516405098047869,-0.86453138271823,0.717913614793759,0.700476433605894,0.434247939918134
