"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,1.01983225933994,0.866,0.652,0.652,0.51016786845839,0.376095273501661,0.376095273501661,0.0935164014576639,-0.311939418062219,-19.5996398454005,-19.157691828431,0.771,0.649,0.649,2.66020084177697,2.18602159097746,2.18602159097746,0.535706192196325,-1.81830538183692,0.261047010382546,0.169913049759628,0.185129002984382
"2",0.05,1,0.99215969211302,0.929,0.877,0.877,0.49695107454776,0.558526811624418,0.558526811624418,0.475013508300121,-0.28881441177707,-16.4485362695147,-16.0813759185205,0.894,0.872,0.872,2.88779810485157,3.255822867719,3.255822867719,2.76771557692644,-1.680221541886,0.261047010382546,0.211284655213143,0.165130555690391
"3",0.1,1,1.00117757019053,0.962,0.982,0.926,0.455559003754306,0.845894219013579,0.503517293776555,0.831157373286049,-0.313267378199414,-12.815515655446,-12.7201707496971,0.945,0.988,0.934,2.57937011763467,4.92170232861608,2.92637053324503,4.8361225376662,-1.82349318187305,0.261047010382546,0.230202541919612,0.156674914433239
"4",0.2,1,0.992934948181712,0.973,0.959,0.935,0.38913770538905,0.448744377641431,0.372735382633749,0.414030583313213,-0.280987944908961,-8.41621233572914,-8.42723719761662,0.959,0.964,0.937,2.17600417867744,2.60961464640001,2.16604359635082,2.40933282685597,-1.63110842298912,0.261047010382546,0.244696311170391,0.150199971040154
"5",0.25,1,0.990513865313863,0.962,0.967,0.937,0.368499723353971,0.411268626497593,0.360621527401142,0.372684479879894,-0.283672399544009,-6.74489750196082,-6.77936887692517,0.962,0.972,0.949,2.09547198806468,2.39080790694376,2.09440624900535,2.16741101314876,-1.64868123010296,0.261047010382546,0.247646474482691,0.148717256202967
"6",0.3,1,0.997929357889586,0.963,0.967,0.941,0.361292065429642,0.40380545517685,0.360820196990222,0.355353081008892,-0.29480909497565,-5.24400512708041,-5.33426154547179,0.958,0.969,0.95,2.01188482002232,2.3438154682622,2.09541521366931,2.06169133777018,-1.7142536408537,0.261047010382546,0.248978402798969,0.148261560583408
"7",0.4,1,1.00869569521089,0.966,0.954,0.954,0.348139354995778,0.358209943739987,0.358209943739987,0.304223375513547,-0.281258900726713,-2.533471031358,-2.58904877851848,0.962,0.956,0.956,1.94748602763524,2.08254442404106,2.08254442404106,1.76847212922978,-1.63489877665886,0.261047010382546,0.251845613272269,0.148445927737684
"8",0.5,1,1.00354924403168,0.957,0.945,0.945,0.340660446487032,0.337848415445969,0.337848415445969,0.27877744610622,-0.277004801170314,0,-0.0447095436841979,0.962,0.95,0.95,1.9074212617763,1.96241002487901,1.96241002487901,1.61986657493428,-1.60787121781542,0.261047010382546,0.251541860597974,0.149201460135603
"9",0.6,1,1.01122801155071,0.961,0.948,0.948,0.340667058813731,0.350573659522966,0.350573659522966,0.277809810252953,-0.299876329300608,2.533471031358,2.45388115007675,0.957,0.965,0.965,1.91844367026063,2.03808610503898,2.03808610503898,1.61415360807135,-1.74319774650405,0.261047010382546,0.251397641065526,0.151062212735081
"10",0.7,1,1.00302256065752,0.968,0.969,0.946,0.353700564000532,0.396172355487174,0.353219977756742,0.290114781390234,-0.356488291195808,5.24400512708041,5.10100101778854,0.963,0.974,0.956,1.99219939886062,2.30355402751418,2.05397182846088,1.68479402472644,-2.07392490996935,0.261047010382546,0.249400251152432,0.151805541400952
"11",0.75,1,1.00467365561289,0.966,0.97,0.945,0.362639020882594,0.411122038615804,0.358257387473329,0.279430290642657,-0.369441990671965,6.74489750196082,6.58700319980964,0.952,0.97,0.947,2.07244125589424,2.3887337449251,2.08390055208703,1.62542829426357,-2.14603951604662,0.261047010382546,0.248577591468266,0.151553049057222
"12",0.8,1,1.00440242002696,0.97,0.959,0.929,0.385365932774337,0.443458016897409,0.37167950254294,0.277793002607324,-0.410208198495584,8.41621233572914,8.20151951441108,0.955,0.969,0.937,2.15798532955803,2.57491075126699,2.15684525583368,1.61479831146504,-2.38198247391277,0.261047010382546,0.24477594613962,0.152359267627664
"13",0.9,1,0.988781990708894,0.961,0.989,0.923,0.457060888197421,0.851840532211829,0.506072187781502,0.308649145493558,-0.840899887267321,12.815515655446,12.4655653857737,0.942,0.996,0.932,2.57631755221198,4.95630926172505,2.94093555404373,1.79160163334738,-4.8936325896502,0.261047010382546,0.229914672787381,0.155615737265768
"14",0.95,1,1.00303698101807,0.933,0.86,0.86,0.501885440055564,0.565364170239405,0.565364170239405,0.283594109599816,-0.482413088086954,16.4485362695147,15.8670269318545,0.899,0.888,0.888,2.89796083952785,3.29100123526969,3.29100123526969,1.64906063292289,-2.80927998368328,0.261047010382546,0.205283397494776,0.164725467564704
"15",0.975,1,1.01907252815748,0.866,0.644,0.644,0.518880438586961,0.383099318259128,0.383099318259128,0.308890800521582,-0.102206101518728,19.5996398454005,18.9186960175118,0.768,0.641,0.641,2.7016035530178,2.22760240259769,2.22760240259769,1.79944349162771,-0.589296327737467,0.261047010382546,0.1645171162395,0.18595365610196
