"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.997645191116858,0.944,0.952,0.943,0.0562962161710932,0.0638268726926558,0.0590844061581478,0.0606666759063397,-0.0427560046039408,-7.15366644371585,-7.12962948304947,0.884,0.918,0.896,0.323851626753465,0.368612244589494,0.341247810183425,0.350351543900427,-0.246970392909855,0.714696696370407,0.712788210031029,0.410481339968281
"2",0.05,1,0.997152422975318,0.941,0.959,0.954,0.044065632283348,0.0492867683500859,0.0474552896719133,0.0462852134412662,-0.036944113115743,-6.00468272104749,-5.98106289788819,0.856,0.89,0.878,0.252970334116155,0.284633154439421,0.274050637983913,0.267294038322247,-0.213366360109323,0.714696696370407,0.713667955399449,0.426037718016517
"3",0.1,1,0.997646549101044,0.953,0.957,0.961,0.0352546621000546,0.0382129483139197,0.0375476959487941,0.0359306807155259,-0.0311037831438292,-4.64242573451407,-4.65394269986619,0.837,0.863,0.863,0.203480007425239,0.220671537441056,0.216834568757572,0.207485933058246,-0.179628621564238,0.714696696370407,0.714122291228186,0.444534558896905
"4",0.2,1,0.999581576407725,0.952,0.96,0.966,0.0292293337987576,0.0309271257335368,0.0314602837795341,0.0286526751512299,-0.0268051367925512,-3.06848251850846,-3.05229711758279,0.802,0.825,0.836,0.16800065115028,0.178600796618425,0.181680559612412,0.165460495665384,-0.154805151976238,0.714696696370407,0.714389707665616,0.465322084310876
"5",0.25,1,0.99990956848298,0.957,0.965,0.966,0.0278894510103095,0.0295255643195928,0.030020179722208,0.0270654131251092,-0.0258328509240935,-2.44130991012448,-2.44352417456438,0.81,0.838,0.841,0.159940027839481,0.170509299917474,0.173366291737517,0.156302043640721,-0.149199988055417,0.714696696370407,0.714439866459804,0.472153385850856
"6",0.3,1,0.999676161658742,0.948,0.957,0.957,0.0268474042267144,0.0288072622708626,0.0288072622708626,0.0265290755223769,-0.025527589587171,-1.89313962517872,-1.8953955818637,0.809,0.83,0.83,0.155095964835205,0.166368520897347,0.166368520897347,0.153218317944786,-0.14741037041321,0.714696696370407,0.714483624431319,0.477353488020162
"7",0.4,1,0.999421429273489,0.959,0.963,0.963,0.0258759671654126,0.0278190324008073,0.0278190324008073,0.0255572388598096,-0.0248315955705425,-0.906541589389812,-0.902623916140589,0.794,0.826,0.826,0.14945780472889,0.160662051879035,0.160662051879035,0.147593462371441,-0.143407660268495,0.714696696370407,0.714526186976005,0.483945413423308
"8",0.5,1,0.999153126278119,0.95,0.962,0.962,0.0254415695902279,0.0275728383920811,0.0275728383920811,0.0250068286876965,-0.0250405694248314,0.0116257391082417,0.0193782598595186,0.798,0.835,0.835,0.146719459901729,0.159254887614253,0.159254887614253,0.144420336126002,-0.144626915410312,0.714696696370407,0.714531652455541,0.486288181224327
"9",0.6,1,0.99955707367058,0.94,0.954,0.954,0.0258911341403668,0.0278871160867023,0.0278871160867023,0.0250590592781105,-0.0252389795097487,0.944714635274065,0.947278605955768,0.808,0.834,0.834,0.149364885692881,0.16105706841319,0.16105706841319,0.144725368067863,-0.145762284215506,0.714696696370407,0.714522860532301,0.48445370289038
"10",0.7,1,1.00051816353517,0.945,0.954,0.954,0.026813697595728,0.02870942345786,0.02870942345786,0.0253243264035885,-0.026556284614556,1.92092142729441,1.93072542461347,0.807,0.828,0.828,0.154095991209157,0.165789163402705,0.165789163402705,0.146229926126534,-0.153360394079645,0.714696696370407,0.714489620347287,0.478145795856171
"11",0.75,1,1.00046128508196,0.942,0.952,0.955,0.0277859481859747,0.0292671561451918,0.0296733198495672,0.0256481235703717,-0.0271305856779703,2.4629119862892,2.47680740574266,0.823,0.836,0.842,0.160081875258473,0.169027025814408,0.171374496660437,0.148125758285987,-0.156685244900466,0.714696696370407,0.714448227108892,0.473007408271173
"12",0.8,1,0.999595695678119,0.943,0.946,0.951,0.0293173689111235,0.0310655791470142,0.0315400781145742,0.0264331515213181,-0.0290284649596484,3.07461920510362,3.08335368400445,0.825,0.848,0.852,0.168502522735082,0.179414447190956,0.182155055481732,0.152666087012833,-0.167640216634045,0.714696696370407,0.714401247879774,0.466337723819182
"13",0.9,1,1.00083142731217,0.957,0.959,0.957,0.0351832580951371,0.0381950166599736,0.0375844165293666,0.0309218770791125,-0.0357772737969606,4.68779874967146,4.68792863509852,0.83,0.868,0.868,0.202783627702037,0.220619951010521,0.217094439188362,0.178594219729672,-0.206647454892737,0.714696696370407,0.714188485340605,0.44580644536468
"14",0.95,1,1.00084868165767,0.95,0.96,0.959,0.0436413261284381,0.0487632612261064,0.0472049829285231,0.036759680604145,-0.0459418228052039,5.99741889742898,6.01049814691572,0.875,0.902,0.899,0.252373493180707,0.28163090807078,0.272624769013187,0.21229636852061,-0.265335369349784,0.714696696370407,0.713747463876424,0.427957820596109
"15",0.975,1,1.00025889939242,0.943,0.956,0.944,0.0557095009913683,0.0638145106871814,0.0591892146631305,0.0423180703775119,-0.0607160841736938,7.1251107947333,7.14605711869143,0.898,0.925,0.91,0.321083296198601,0.368584172694223,0.341875467827871,0.244377621019312,-0.350711636561978,0.714696696370407,0.712995260173546,0.412851626363389
