"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,1.0299066887309,0.812,0.609,0.609,1.01363222461967,0.786697349293921,0.786697349293921,0.223694557915238,-0.618574727644959,-29.9194227446442,-29.6742350596019,0.758,0.617,0.617,5.70278534365356,4.60084074663458,4.60084074663458,1.314972536321,-3.60820870269615,0.167828596929748,-0.107835000305186,0.145278084592732
"2",0.05,1,1.07863013336537,0.912,0.863,0.863,0.955522157871797,1.23310305143545,1.23310305143545,1.11944543893952,-0.519404575197888,-22.9610177320566,-22.7406310577809,0.892,0.87,0.87,5.91211961195701,7.21231323236962,7.21231323236962,6.55026294397627,-3.03437766449983,0.167828596929748,0.0530436264259505,0.111074559623398
"3",0.1,1,1.05271827506983,0.95,0.978,0.91,0.789455271132578,1.81490067325024,0.96531064890413,1.80256151595178,-0.472516190819193,-16.045580595926,-16.2248242750332,0.949,0.987,0.927,4.70931973116273,10.6190609885001,5.64392359407622,10.5481942364449,-2.75938614209363,0.167828596929748,0.113547992684842,0.102133112748376
"4",0.2,1,1.01509840847015,0.959,0.958,0.914,0.5494217300431,0.687416609661538,0.538349023037683,0.660217309969094,-0.353684440777703,-9.13262115242826,-9.32897516442187,0.94,0.964,0.926,3.18325523151078,4.01202565562113,3.14382689785112,3.85353403464032,-2.06717156667325,0.167828596929748,0.150222290273432,0.103713120626297
"5",0.25,1,1.01591386161526,0.962,0.964,0.931,0.476050383400916,0.567957570833257,0.469228658283329,0.542151694929199,-0.318162022767536,-6.91872347421641,-7.09526558079221,0.944,0.962,0.926,2.7794306001886,3.3167489663171,2.74118947475565,3.16698321305058,-1.85796685114326,0.167828596929748,0.154460365741352,0.107899327406048
"6",0.3,1,1.01868676646615,0.972,0.974,0.946,0.431051141303887,0.501319772768,0.424915558571717,0.474925053148066,-0.300116674313587,-5.09827193510386,-5.24995156552763,0.962,0.967,0.951,2.43674714827754,2.93085449422051,2.4847997898113,2.77666257280807,-1.75379201208133,0.167828596929748,0.156737198546746,0.113774718337388
"7",0.4,1,1.0137825992571,0.973,0.962,0.962,0.369858907946212,0.363976711521451,0.363976711521451,0.327314603933057,-0.259595206532391,-2.22829216183622,-2.39064735450694,0.964,0.962,0.962,2.0343312626635,2.12629976630324,2.12629976630324,1.91245411244026,-1.51430556486108,0.167828596929748,0.158285574202599,0.122711640266891
"8",0.5,1,1.00279581227084,0.969,0.948,0.948,0.351400915498091,0.330144887395668,0.330144887395668,0.267116765364679,-0.270007299874598,0.00066588991964843,0.0220376672353067,0.972,0.957,0.957,1.90824329185139,1.92774128837176,1.92774128837176,1.55888649299886,-1.5762082449253,0.167828596929748,0.158717429469941,0.12565246784398
"9",0.6,1,1.00786446592772,0.97,0.952,0.952,0.371401933606878,0.369748897279815,0.369748897279815,0.260530939526924,-0.331457846862254,2.24555578339548,2.43285314890672,0.962,0.962,0.962,2.04164748052399,2.15793397350365,2.15793397350365,1.52144270680226,-1.93463221144406,0.167828596929748,0.157845615949281,0.120822217560897
"10",0.7,1,1.00847689992769,0.971,0.964,0.942,0.431701043354421,0.496780109544626,0.425314925407234,0.30433698645835,-0.470273475707152,5.13602685605397,5.35411046600526,0.962,0.969,0.945,2.44065450018236,2.89874484558038,2.48267867533445,1.77613595357911,-2.74494484669666,0.167828596929748,0.155287721061728,0.111308773768285
"11",0.75,1,0.99981605129951,0.967,0.962,0.93,0.476632215935762,0.562443331670528,0.46546086969793,0.319021535558793,-0.532588221970313,6.96384363477147,7.1943425412556,0.957,0.964,0.938,2.78255094467915,3.28612724919841,2.71740782216793,1.86275294969801,-3.11117788228428,0.167828596929748,0.153012903584178,0.105244707489077
"12",0.8,1,0.997173250697376,0.971,0.963,0.928,0.552442114728973,0.680993903993003,0.528064863428601,0.349132902744463,-0.657519854874584,9.19084442511472,9.42701997284272,0.952,0.965,0.928,3.19647140886937,3.98121607454447,3.08579898655544,2.04090852900862,-3.84336539861675,0.167828596929748,0.147774525955907,0.100166160563123
"13",0.9,1,1.00242962636974,0.958,0.988,0.924,0.805287634471034,1.86880868219157,0.995255892963899,0.488119559431611,-1.85807254927049,16.0978260462519,16.3486826191721,0.956,0.99,0.93,4.82736472089527,10.9210835229449,5.81057563844951,2.85159080892338,-10.85839236772,0.167828596929748,0.113775736111936,0.0948550089085723
"14",0.95,1,0.97574535930511,0.91,0.862,0.862,0.970932169536953,1.25425654443407,1.25425654443407,0.528314473754605,-1.12451184292518,23.072934087634,23.1444746121711,0.897,0.873,0.873,6.05226791565584,7.33706172184386,7.33706172184386,3.07520600277476,-6.58782011743977,0.167828596929748,0.0449798291492554,0.104420971233956
"15",0.975,1,1.02967212730419,0.82,0.611,0.611,1.0209308129521,0.794204673743806,0.794204673743806,0.629269385331623,-0.217669510037682,30.1010972384794,30.2502299264029,0.757,0.604,0.604,5.84646133456164,4.6355446939804,4.6355446939804,3.67691210270204,-1.26363559167115,0.167828596929748,-0.0898878494610842,0.142713055431538
