"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",0.025,1,0.940912293886957,0.902,0.839,0.863,0.973720907567943,1.24930635939688,1.30306467143621,1.1240010896582,-0.517542556148822,-29.9169108156534,-29.7877401022334,0.88,0.861,0.897,6.08867309598484,7.25511627591444,7.56644945872604,6.52876150174184,-3.00614129876566,0.150068671371737,0.00871925958291375,0.0859902038092031
"2",0.05,1,0.969929398584553,0.939,0.983,0.909,0.811492097085228,1.83619283259268,1.00849294545647,1.82921206413883,-0.47300339894808,-22.9446078649974,-23.0136304033403,0.942,0.986,0.941,4.88953584740519,10.6553499768297,5.85466188697049,10.6146274448125,-2.74364335011202,0.150068671371737,0.0840107787779678,0.0739270994634106
"3",0.1,1,0.980552539564667,0.947,0.953,0.955,0.567651747008915,0.684275598318812,0.696141725196432,0.6556103718865,-0.344292232352153,-16.0344275141289,-16.0883731209868,0.954,0.959,0.965,3.3308489323231,3.96982895560259,4.03881704456087,3.80466125138303,-1.9962291319855,0.150068671371737,0.127220633533588,0.074849495693557
"4",0.2,1,1.00150383114133,0.94,0.934,0.939,0.37321944479578,0.413372278715481,0.422581263933708,0.390536803238236,-0.259600953858318,-9.13200409320497,-9.22405238425154,0.951,0.96,0.965,2.14937332393785,2.39726576470224,2.45090237448579,2.26507157840246,-1.50505628633602,0.150068671371737,0.140447657381289,0.0873301453009396
"5",0.25,1,0.996079022413439,0.95,0.949,0.949,0.323244436394274,0.363853778204193,0.363853778204193,0.345425816753551,-0.239930287996267,-6.91657085017589,-6.99897599154495,0.961,0.968,0.968,1.86637571330636,2.11076217042096,2.11076217042096,2.00387803882498,-1.39066644073959,0.150068671371737,0.142843948332387,0.0949479095052674
"6",0.3,1,0.999451448253951,0.957,0.963,0.944,0.286830603838425,0.339820631848669,0.30022258076863,0.322459679736039,-0.227477510067055,-5.09534129583622,-5.16191380318838,0.965,0.977,0.964,1.65377499910291,1.97005986984146,1.74030513661401,1.86902158664795,-1.32007391130511,0.150068671371737,0.144073355056916,0.102638457035926
"7",0.4,1,1.00079477861713,0.972,0.962,0.962,0.238492352917477,0.25147829846578,0.25147829846578,0.230430614288212,-0.185348522676788,-2.22518852366695,-2.26651731840714,0.968,0.964,0.964,1.3490034037178,1.45912496922134,1.45912496922134,1.33696397908118,-1.0759444299039,0.150068671371737,0.145643814117122,0.115064185627635
"8",0.5,1,0.996939444554097,0.972,0.964,0.981,0.220654205778088,0.216896006401116,0.240748821260841,0.184546580864676,-0.180894172695464,0.00108290279497553,0.045412725298399,0.967,0.967,0.978,1.22025349693042,1.25748881467256,1.39598897255865,1.0712170065413,-1.04786695600699,0.150068671371737,0.145742546481444,0.119687689346638
"9",0.6,1,0.991252552879804,0.962,0.961,0.961,0.238419772328676,0.251299240934716,0.251299240934716,0.181591737892856,-0.23252316025807,2.24594693500181,2.3319001890004,0.955,0.968,0.968,1.34158216079409,1.45741321432941,1.45741321432941,1.05227546522446,-1.34877715395544,0.150068671371737,0.145077412852131,0.113935246600753
"10",0.7,1,0.992456233491901,0.965,0.977,0.958,0.289014140635308,0.345621063078993,0.304287644074405,0.233495776313338,-0.326837834578306,5.13760314441824,5.25657064866068,0.961,0.982,0.963,1.66922005293165,2.00405201436025,1.76396001220703,1.35421285960105,-1.89519916387162,0.150068671371737,0.143781751689807,0.10072539717447
"11",0.75,1,0.988569459962672,0.955,0.956,0.956,0.325922360162549,0.369476645882472,0.369476645882472,0.24582385382402,-0.349843209119846,6.96087866809872,7.10613143102335,0.96,0.97,0.97,1.89780528888493,2.14114967519398,2.14114967519398,1.42613529498612,-2.02660118003996,0.150068671371737,0.142809791292157,0.0928338844293509
"12",0.8,1,0.991250454424182,0.953,0.945,0.954,0.377403729241619,0.413340712132733,0.42222449278861,0.261517945801047,-0.392572201744153,9.18549229702811,9.37778349164866,0.962,0.962,0.969,2.1939739829931,2.39664474707392,2.44825878904779,1.51582037242761,-2.27615234171453,0.150068671371737,0.139450278219622,0.0854646762672505
"13",0.9,1,0.996572809724211,0.946,0.938,0.948,0.575199215549866,0.685612879188658,0.696563664206406,0.341848373029268,-0.664450691580896,16.093567138615,16.3091884809076,0.953,0.956,0.963,3.33521844148674,3.97454161455022,4.03775699364538,1.98408374220367,-3.85166794135512,0.150068671371737,0.123879410461035,0.0727613526907853
"14",0.95,1,0.988789575550913,0.943,0.986,0.93,0.809484524716747,1.80195602868908,1.00697647552769,0.488174594490953,-1.79095733052748,23.0650020519316,23.3019592029014,0.93,0.983,0.927,4.85235749657816,10.4559932189582,5.84363723816922,2.83003426540699,-10.3916607616556,0.150068671371737,0.0849302066380201,0.0741702902095029
"15",0.975,1,0.985969132117625,0.904,0.858,0.887,0.967564640170544,1.22075889165861,1.27842988976146,0.52240694889501,-1.08302673183879,30.0926976039354,30.0062699257996,0.88,0.856,0.887,5.96955247444248,7.09514226604329,7.42929953457997,3.02603419762208,-6.29492939011446,0.150068671371737,0.0211227497837634,0.0834751419862822
